,data_type,stream_size,zfp_rate,cache_size,is_zfp,Function,Best Rate MB/s,Avg time,Min time,Max time
744,double,8388608,128,0,False,Copy,11341.6,0.012029,0.011834,0.01225
745,double,8388608,128,0,False,Scale,11557.6,0.01167,0.011613,0.011746
746,double,8388608,128,0,False,Add,12866.8,0.015706,0.015647,0.015791
747,double,8388608,128,0,False,Triad,12879.0,0.015716,0.015632,0.015882
748,double,8388608,128,0,True,Copy,79.0,1.725207,1.698376,1.752662
749,double,8388608,128,0,True,Scale,78.7,1.725758,1.70641,1.755237
750,double,8388608,128,0,True,Add,93.1,2.204543,2.163172,2.255691
751,double,8388608,128,0,True,Triad,92.5,2.21901,2.176792,2.265325
752,double,8388608,256,0,False,Copy,11295.8,0.012057,0.011882,0.012246
753,double,8388608,256,0,False,Scale,11407.3,0.011847,0.011766,0.01195
754,double,8388608,256,0,False,Add,12755.9,0.015849,0.015783,0.015966
755,double,8388608,256,0,False,Triad,12779.4,0.015793,0.015754,0.015857
756,double,8388608,256,0,True,Copy,78.2,1.744273,1.717192,1.784278
757,double,8388608,256,0,True,Scale,78.2,1.754736,1.716566,1.833193
758,double,8388608,256,0,True,Add,92.2,2.238246,2.184174,2.388467
759,double,8388608,256,0,True,Triad,91.5,2.244286,2.19946,2.312483
760,double,8388608,512,0,False,Copy,11367.7,0.011995,0.011807,0.012261
761,double,8388608,512,0,False,Scale,11408.2,0.011811,0.011765,0.011856
762,double,8388608,512,0,False,Add,12666.9,0.015964,0.015894,0.016025
763,double,8388608,512,0,False,Triad,12760.9,0.0158,0.015777,0.015844
764,double,8388608,512,0,True,Copy,65.7,2.065992,2.0427,2.101433
765,double,8388608,512,0,True,Scale,65.5,2.065237,2.047934,2.100697
766,double,8388608,512,0,True,Add,76.0,2.701759,2.649285,2.751703
767,double,8388608,512,0,True,Triad,75.6,2.710154,2.662084,2.753966
768,double,16777216,4,0,False,Copy,11111.7,0.024602,0.024158,0.02517
769,double,16777216,4,0,False,Scale,11503.1,0.023458,0.023336,0.023576
770,double,16777216,4,0,False,Add,12452.5,0.032495,0.032335,0.032714
771,double,16777216,4,0,False,Triad,12443.6,0.032475,0.032358,0.032655
772,double,16777216,4,0,True,Copy,171.7,1.613537,1.563528,1.642707
773,double,16777216,4,0,True,Scale,172.7,1.618609,1.55417,1.677295
774,double,16777216,4,0,True,Add,202.7,2.075155,1.986862,2.118527
775,double,16777216,4,0,True,Triad,199.6,2.103153,2.016828,2.146067
776,double,16777216,8,0,False,Copy,11074.1,0.024515,0.02424,0.02464
777,double,16777216,8,0,False,Scale,11518.9,0.023492,0.023304,0.023711
778,double,16777216,8,0,False,Add,12460.3,0.032702,0.032315,0.032961
779,double,16777216,8,0,False,Triad,12515.3,0.032549,0.032173,0.03281
780,double,16777216,8,0,True,Copy,171.0,1.622812,1.57017,1.649943
781,double,16777216,8,0,True,Scale,172.1,1.625547,1.559312,1.684227
782,double,16777216,8,0,True,Add,201.4,2.081435,1.999475,2.126986
783,double,16777216,8,0,True,Triad,198.8,2.112562,2.0256,2.150969
784,double,16777216,16,0,False,Copy,11219.4,0.024379,0.023926,0.024739
785,double,16777216,16,0,False,Scale,11717.4,0.023007,0.022909,0.023227
786,double,16777216,16,0,False,Add,12762.0,0.03165,0.031551,0.03175
787,double,16777216,16,0,False,Triad,12707.2,0.031812,0.031687,0.032217
788,double,16777216,16,0,True,Copy,170.9,1.620952,1.571132,1.649806
789,double,16777216,16,0,True,Scale,172.1,1.625993,1.559948,1.687433
790,double,16777216,16,0,True,Add,201.6,2.087502,1.997595,2.142568
791,double,16777216,16,0,True,Triad,198.9,2.114331,2.024552,2.159642
792,double,16777216,32,0,False,Copy,11075.9,0.024505,0.024236,0.024695
793,double,16777216,32,0,False,Scale,11401.5,0.023621,0.023544,0.02372
794,double,16777216,32,0,False,Add,12381.0,0.032596,0.032522,0.032693
795,double,16777216,32,0,False,Triad,12379.1,0.032658,0.032527,0.032817
796,double,16777216,32,0,True,Copy,86.9,3.137389,3.088474,3.194027
797,double,16777216,32,0,True,Scale,87.3,3.142342,3.075338,3.22889
798,double,16777216,32,0,True,Add,103.1,4.005053,3.907333,4.063598
799,double,16777216,32,0,True,Triad,102.1,4.032366,3.942096,4.096172
800,double,16777216,64,0,False,Copy,10960.5,0.024753,0.024491,0.025035
801,double,16777216,64,0,False,Scale,11371.6,0.023743,0.023606,0.023826
802,double,16777216,64,0,False,Add,12336.6,0.032837,0.032639,0.032963
803,double,16777216,64,0,False,Triad,12368.7,0.032761,0.032554,0.033018
804,double,16777216,64,0,True,Copy,79.6,3.426947,3.373022,3.490518
805,double,16777216,64,0,True,Scale,79.6,3.425972,3.372044,3.49234
806,double,16777216,64,0,True,Add,93.7,4.375564,4.295767,4.482653
807,double,16777216,64,0,True,Triad,93.1,4.403435,4.323696,4.500847
808,double,16777216,128,0,False,Copy,11087.8,0.024554,0.02421,0.025026
809,double,16777216,128,0,False,Scale,11445.2,0.023592,0.023454,0.023765
810,double,16777216,128,0,False,Add,12429.4,0.032481,0.032395,0.032686
811,double,16777216,128,0,False,Triad,12451.8,0.032457,0.032337,0.032725
812,double,16777216,128,0,True,Copy,78.9,3.454968,3.40276,3.511865
813,double,16777216,128,0,True,Scale,78.8,3.455985,3.405335,3.515196
814,double,16777216,128,0,True,Add,93.1,4.411532,4.326967,4.518699
815,double,16777216,128,0,True,Triad,92.4,4.436875,4.355624,4.538874
816,double,16777216,256,0,False,Copy,10997.9,0.024635,0.024408,0.025061
817,double,16777216,256,0,False,Scale,11444.7,0.023548,0.023455,0.023665
818,double,16777216,256,0,False,Add,12368.0,0.032693,0.032556,0.032872
819,double,16777216,256,0,False,Triad,12421.5,0.032586,0.032416,0.032816
820,double,16777216,256,0,True,Copy,78.1,3.489522,3.437582,3.5467
821,double,16777216,256,0,True,Scale,78.1,3.492437,3.438541,3.551064
822,double,16777216,256,0,True,Add,91.9,4.461757,4.37957,4.557232
823,double,16777216,256,0,True,Triad,91.2,4.489986,4.414104,4.585102
824,double,16777216,512,0,False,Copy,11163.9,0.02426,0.024045,0.024512
825,double,16777216,512,0,False,Scale,11592.0,0.023244,0.023157,0.023402
826,double,16777216,512,0,False,Add,12551.1,0.032235,0.032081,0.032548
827,double,16777216,512,0,False,Triad,12588.0,0.032058,0.031987,0.032113
828,double,16777216,512,0,True,Copy,65.9,4.128596,4.073666,4.18769
829,double,16777216,512,0,True,Scale,66.2,4.124354,4.057889,4.188962
830,double,16777216,512,0,True,Add,76.1,5.384345,5.291808,5.504031
831,double,16777216,512,0,True,Triad,75.5,5.422303,5.332236,5.504305
832,double,33554432,4,0,False,Copy,10925.3,0.049657,0.04914,0.050185
833,double,33554432,4,0,False,Scale,11459.8,0.046972,0.046848,0.047308
834,double,33554432,4,0,False,Add,12228.1,0.066108,0.065857,0.066836
835,double,33554432,4,0,False,Triad,12251.7,0.065964,0.06573,0.066482
836,double,33554432,4,0,True,Copy,170.7,3.242365,3.145522,3.300993
837,double,33554432,4,0,True,Scale,170.1,3.254513,3.156915,3.328165
838,double,33554432,4,0,True,Add,201.3,4.173884,4.000535,4.258034
839,double,33554432,4,0,True,Triad,198.5,4.240886,4.056603,4.345917
840,double,33554432,8,0,False,Copy,10839.6,0.050003,0.049529,0.050555
841,double,33554432,8,0,False,Scale,11435.2,0.047419,0.046949,0.04774
842,double,33554432,8,0,False,Add,12144.2,0.066715,0.066312,0.067122
843,double,33554432,8,0,False,Triad,12236.1,0.066675,0.065814,0.06727
844,double,33554432,8,0,True,Copy,170.9,3.239762,3.142076,3.295157
845,double,33554432,8,0,True,Scale,171.9,3.253535,3.123539,3.368925
846,double,33554432,8,0,True,Add,201.5,4.168427,3.995809,4.259017
847,double,33554432,8,0,True,Triad,198.8,4.223888,4.050531,4.309832
848,double,33554432,16,0,False,Copy,10831.0,0.049872,0.049568,0.050621
849,double,33554432,16,0,False,Scale,11388.4,0.047355,0.047142,0.047646
850,double,33554432,16,0,False,Add,12167.7,0.066534,0.066184,0.067118
851,double,33554432,16,0,False,Triad,12171.8,0.06634,0.066162,0.066506
852,double,33554432,16,0,True,Copy,170.5,3.245613,3.148359,3.304574
853,double,33554432,16,0,True,Scale,171.9,3.254744,3.122992,3.375338
854,double,33554432,16,0,True,Add,201.2,4.181562,4.003369,4.269128
855,double,33554432,16,0,True,Triad,198.5,4.234823,4.056632,4.326415
856,double,33554432,32,0,False,Copy,10812.7,0.050209,0.049652,0.050819
857,double,33554432,32,0,False,Scale,11378.9,0.047281,0.047181,0.047459
858,double,33554432,32,0,False,Add,12151.0,0.066368,0.066275,0.066443
859,double,33554432,32,0,False,Triad,12181.5,0.066358,0.066109,0.066699
860,double,33554432,32,0,True,Copy,87.0,6.274039,6.170243,6.391601
861,double,33554432,32,0,True,Scale,87.3,6.283689,6.147805,6.46001
862,double,33554432,32,0,True,Add,103.1,8.008042,7.812244,8.135452
863,double,33554432,32,0,True,Triad,102.3,8.065085,7.872315,8.193824
864,double,33554432,64,0,False,Copy,10841.9,0.049946,0.049518,0.050504
865,double,33554432,64,0,False,Scale,11326.7,0.04752,0.047399,0.047698
866,double,33554432,64,0,False,Add,12119.5,0.066632,0.066447,0.066999
867,double,33554432,64,0,False,Triad,12151.9,0.066579,0.06627,0.066925
868,double,33554432,64,0,True,Copy,79.4,6.866624,6.765383,6.977904
869,double,33554432,64,0,True,Scale,79.3,6.870306,6.768739,6.992246
870,double,33554432,64,0,True,Add,93.5,8.7837,8.612368,8.990769
871,double,33554432,64,0,True,Triad,92.9,8.848636,8.672573,9.043227
872,double,33554432,128,0,False,Copy,10884.8,0.050094,0.049323,0.050467
873,double,33554432,128,0,False,Scale,11405.6,0.047222,0.047071,0.047422
874,double,33554432,128,0,False,Add,12169.2,0.066399,0.066176,0.067
875,double,33554432,128,0,False,Triad,12236.3,0.066076,0.065813,0.066426
876,double,33554432,128,0,True,Copy,78.9,6.894496,6.804402,7.011272
877,double,33554432,128,0,True,Scale,78.9,6.908061,6.803972,7.02783
878,double,33554432,128,0,True,Add,93.0,8.816908,8.658582,9.021583
879,double,33554432,128,0,True,Triad,92.4,8.874923,8.713344,9.056929
880,double,33554432,256,0,False,Copy,10868.4,0.050005,0.049397,0.050767
881,double,33554432,256,0,False,Scale,11375.6,0.047391,0.047195,0.047636
882,double,33554432,256,0,False,Add,12170.3,0.066508,0.06617,0.066741
883,double,33554432,256,0,False,Triad,12190.0,0.0663,0.066063,0.066449
884,double,33554432,256,0,True,Copy,77.8,7.005975,6.903251,7.184979
885,double,33554432,256,0,True,Scale,77.8,7.003832,6.904633,7.164429
886,double,33554432,256,0,True,Add,91.9,8.944528,8.766065,9.224593
887,double,33554432,256,0,True,Triad,91.2,9.000266,8.825348,9.283593
888,double,33554432,512,0,False,Copy,10937.1,0.049648,0.049087,0.050269
889,double,33554432,512,0,False,Scale,11527.1,0.046748,0.046575,0.046923
890,double,33554432,512,0,False,Add,12329.2,0.065655,0.065317,0.066125
891,double,33554432,512,0,False,Triad,12352.8,0.065476,0.065192,0.065872
892,double,33554432,512,0,True,Copy,65.9,8.259809,8.151584,8.372723
893,double,33554432,512,0,True,Scale,65.8,8.261682,8.1549,8.378386
894,double,33554432,512,0,True,Add,75.9,10.783534,10.616997,11.020597
895,double,33554432,512,0,True,Triad,75.4,10.859101,10.679156,11.055889
896,double,67108864,4,0,False,Copy,10866.2,0.09995,0.098815,0.10111
897,double,67108864,4,0,False,Scale,11546.5,0.093119,0.092993,0.093316
898,double,67108864,4,0,False,Add,12205.8,0.132331,0.131955,0.132736
899,double,67108864,4,0,False,Triad,12246.5,0.131822,0.131516,0.132152
900,double,67108864,4,0,True,Copy,170.6,6.483845,6.29405,6.595818
901,double,67108864,4,0,True,Scale,172.0,6.506596,6.241125,6.749971
902,double,67108864,4,0,True,Add,201.8,8.336068,7.980139,8.529842
903,double,67108864,4,0,True,Triad,198.7,8.448749,8.104277,8.621764
904,double,67108864,8,0,False,Copy,10896.4,0.10004,0.098541,0.101099
905,double,67108864,8,0,False,Scale,11438.8,0.094044,0.093868,0.09431
906,double,67108864,8,0,False,Add,12147.0,0.13288,0.132594,0.133211
907,double,67108864,8,0,False,Triad,12142.5,0.132819,0.132643,0.13333
908,double,67108864,8,0,True,Copy,170.2,6.50297,6.309556,6.617057
909,double,67108864,8,0,True,Scale,171.7,6.512297,6.251824,6.751327
910,double,67108864,8,0,True,Add,200.9,8.370676,8.015542,8.547757
911,double,67108864,8,0,True,Triad,198.4,8.46642,8.119488,8.646377
912,double,67108864,16,0,False,Copy,10982.5,0.098931,0.097768,0.100892
913,double,67108864,16,0,False,Scale,11595.0,0.092735,0.092604,0.092918
914,double,67108864,16,0,False,Add,12270.9,0.13162,0.131255,0.1319
915,double,67108864,16,0,False,Triad,12334.1,0.131068,0.130582,0.131804
916,double,67108864,16,0,True,Copy,170.5,6.487079,6.298811,6.597138
917,double,67108864,16,0,True,Scale,171.8,6.511833,6.250299,6.75588
918,double,67108864,16,0,True,Add,201.5,8.342221,7.992416,8.518831
919,double,67108864,16,0,True,Triad,198.6,8.46187,8.109723,8.63728
920,double,67108864,32,0,False,Copy,10801.6,0.100468,0.099406,0.10197
921,double,67108864,32,0,False,Scale,11412.5,0.094285,0.094085,0.094661
922,double,67108864,32,0,False,Add,12101.0,0.13347,0.133097,0.134129
923,double,67108864,32,0,False,Triad,12144.1,0.132945,0.132625,0.133726
924,double,67108864,32,0,True,Copy,86.9,12.55148,12.34982,12.794103
925,double,67108864,32,0,True,Scale,87.3,12.568305,12.305657,12.913721
926,double,67108864,32,0,True,Add,103.0,16.018046,15.640016,16.26619
927,double,67108864,32,0,True,Triad,102.2,16.133089,15.75775,16.398031
928,double,67108864,64,0,False,Copy,10701.7,0.101181,0.100334,0.101861
929,double,67108864,64,0,False,Scale,11254.9,0.095708,0.095402,0.095965
930,double,67108864,64,0,False,Add,11962.3,0.134874,0.134641,0.135184
931,double,67108864,64,0,False,Triad,11947.5,0.135103,0.134808,0.135755
932,double,67108864,64,0,True,Copy,79.4,13.73123,13.527428,13.96902
933,double,67108864,64,0,True,Scale,79.3,13.736817,13.539516,13.976566
934,double,67108864,64,0,True,Add,93.5,17.578501,17.234857,17.986336
935,double,67108864,64,0,True,Triad,92.8,17.673396,17.351073,18.101666
936,double,67108864,128,0,False,Copy,10917.9,0.09928,0.098347,0.100419
937,double,67108864,128,0,False,Scale,11541.4,0.093196,0.093034,0.093653
938,double,67108864,128,0,False,Add,12242.9,0.131875,0.131555,0.132335
939,double,67108864,128,0,False,Triad,12216.0,0.132204,0.131844,0.132674
940,double,67108864,128,0,True,Copy,78.9,13.805141,13.605061,14.041377
941,double,67108864,128,0,True,Scale,79.0,13.802977,13.584473,14.034453
942,double,67108864,128,0,True,Add,93.1,17.635411,17.3063,18.040695
943,double,67108864,128,0,True,Triad,92.4,17.766285,17.438013,18.123839
944,double,67108864,256,0,False,Copy,10981.9,0.099602,0.097774,0.100862
945,double,67108864,256,0,False,Scale,11663.5,0.092289,0.09206,0.092743
946,double,67108864,256,0,False,Add,12339.3,0.130762,0.130527,0.131017
947,double,67108864,256,0,False,Triad,12354.7,0.130658,0.130364,0.130988
948,double,67108864,256,0,True,Copy,77.9,14.013352,13.79073,14.218778
949,double,67108864,256,0,True,Scale,77.9,14.022319,13.786409,14.222286
950,double,67108864,256,0,True,Add,92.1,17.929385,17.490633,18.258939
951,double,67108864,256,0,True,Triad,91.2,18.016168,17.653988,18.304939
952,double,67108864,512,0,False,Copy,10908.0,0.099568,0.098436,0.100692
953,double,67108864,512,0,False,Scale,11542.6,0.093239,0.093024,0.09378
954,double,67108864,512,0,False,Add,12220.1,0.132182,0.1318,0.132505
955,double,67108864,512,0,False,Triad,12237.9,0.131942,0.131609,0.132297
956,double,67108864,512,0,True,Copy,66.1,16.48447,16.255066,16.752059
957,double,67108864,512,0,True,Scale,66.0,16.542971,16.271999,16.78581
958,double,67108864,512,0,True,Add,76.0,21.529862,21.189514,22.055754
959,double,67108864,512,0,True,Triad,75.7,21.679485,21.286003,22.038191
960,double,134217728,4,0,False,Copy,10685.1,0.202471,0.200979,0.204805
961,double,134217728,4,0,False,Scale,11363.2,0.189622,0.188986,0.190862
962,double,134217728,4,0,False,Add,12032.3,0.268534,0.267715,0.269206
963,double,134217728,4,0,False,Triad,12038.3,0.26859,0.267581,0.269726
964,double,134217728,4,0,True,Copy,169.7,13.010174,12.653032,13.225804
965,double,134217728,4,0,True,Scale,171.2,13.066938,12.544627,13.562305
966,double,134217728,4,0,True,Add,201.3,16.730197,16.003769,17.079177
967,double,134217728,4,0,True,Triad,198.3,16.938831,16.243565,17.319545
968,double,134217728,8,0,False,Copy,10940.2,0.199817,0.196293,0.202732
969,double,134217728,8,0,False,Scale,11632.5,0.185147,0.184611,0.186267
970,double,134217728,8,0,False,Add,12360.8,0.261187,0.260601,0.263049
971,double,134217728,8,0,False,Triad,12264.0,0.263359,0.262657,0.264485
972,double,134217728,8,0,True,Copy,170.5,12.982602,12.595779,13.202718
973,double,134217728,8,0,True,Scale,171.7,13.031141,12.510031,13.532003
974,double,134217728,8,0,True,Add,201.5,16.693219,15.986441,17.050758
975,double,134217728,8,0,True,Triad,198.7,16.896914,16.215156,17.237951
976,double,134217728,16,0,False,Copy,10773.0,0.201837,0.199339,0.205209
977,double,134217728,16,0,False,Scale,11346.3,0.189907,0.189268,0.1904
978,double,134217728,16,0,False,Add,12025.8,0.268545,0.267859,0.268812
979,double,134217728,16,0,False,Triad,12041.3,0.268196,0.267514,0.268688
980,double,134217728,16,0,True,Copy,170.8,12.953111,12.570141,13.177797
981,double,134217728,16,0,True,Scale,172.0,13.003383,12.483523,13.504317
982,double,134217728,16,0,True,Add,201.5,16.671692,15.9852,17.022122
983,double,134217728,16,0,True,Triad,199.1,16.868813,16.176731,17.208345
984,double,134217728,32,0,False,Copy,10765.3,0.201545,0.199482,0.202996
985,double,134217728,32,0,False,Scale,11364.4,0.189254,0.188965,0.189659
986,double,134217728,32,0,False,Add,12128.8,0.265984,0.265585,0.266346
987,double,134217728,32,0,False,Triad,12026.0,0.268445,0.267856,0.268946
988,double,134217728,32,0,True,Copy,86.9,25.121023,24.714434,25.578293
989,double,134217728,32,0,True,Scale,87.4,25.142312,24.572646,25.851013
990,double,134217728,32,0,True,Add,103.0,32.053325,31.263523,32.575029
991,double,134217728,32,0,True,Triad,102.2,32.24946,31.503594,32.769973
992,double,134217728,64,0,False,Copy,10781.3,0.201532,0.199185,0.204027
993,double,134217728,64,0,False,Scale,11380.2,0.189106,0.188704,0.189751
994,double,134217728,64,0,False,Add,12114.3,0.266514,0.265903,0.267809
995,double,134217728,64,0,False,Triad,12016.5,0.26887,0.268067,0.26989
996,double,134217728,64,0,True,Copy,79.3,27.455641,27.07234,27.869756
997,double,134217728,64,0,True,Scale,79.2,27.471815,27.107121,27.923192
998,double,134217728,64,0,True,Add,93.4,35.131579,34.47958,35.905289
999,double,134217728,64,0,True,Triad,92.8,35.355093,34.726328,36.075956
1000,double,134217728,128,0,False,Copy,10652.2,0.202558,0.201599,0.204052
1001,double,134217728,128,0,False,Scale,11273.3,0.190914,0.190493,0.191721
1002,double,134217728,128,0,False,Add,12024.0,0.268643,0.267899,0.269292
1003,double,134217728,128,0,False,Triad,11923.3,0.270873,0.270162,0.271773
1004,double,134217728,128,0,True,Copy,79.0,27.593192,27.195437,28.040841
1005,double,134217728,128,0,True,Scale,78.9,27.603707,27.20684,28.093772
1006,double,134217728,128,0,True,Add,93.1,35.261813,34.597411,36.099565
1007,double,134217728,128,0,True,Triad,92.6,35.473315,34.803754,36.240074
1008,double,134217728,256,0,False,Copy,10864.1,0.19966,0.197668,0.201415
1009,double,134217728,256,0,False,Scale,11624.5,0.185264,0.184738,0.185985
1010,double,134217728,256,0,False,Add,12279.8,0.263032,0.262318,0.264191
1011,double,134217728,256,0,False,Triad,12286.3,0.262648,0.26218,0.263013
1012,double,134217728,256,0,True,Copy,77.8,28.011841,27.596594,28.473667
1013,double,134217728,256,0,True,Scale,77.9,28.020755,27.576997,28.533855
1014,double,134217728,256,0,True,Add,91.2,36.011434,35.327919,36.977117
1015,double,134217728,256,0,True,Triad,91.3,36.019296,35.294635,37.022945
1016,double,134217728,512,0,False,Copy,10818.4,0.201807,0.198502,0.204626
1017,double,134217728,512,0,False,Scale,11450.6,0.188048,0.187543,0.188984
1018,double,134217728,512,0,False,Add,12101.4,0.267205,0.266186,0.26824
1019,double,134217728,512,0,False,Triad,12107.5,0.266872,0.266051,0.268168
1020,double,134217728,512,0,True,Copy,66.2,32.951841,32.455078,33.368871
1021,double,134217728,512,0,True,Scale,66.2,32.874258,32.422196,33.366342
1022,double,134217728,512,0,True,Add,76.1,42.968738,42.310978,43.907523
1023,double,134217728,512,0,True,Triad,75.8,43.188477,42.475692,43.932105
1024,double,268435456,4,0,False,Copy,10727.5,0.402438,0.40037,0.404894
1025,double,268435456,4,0,False,Scale,11411.4,0.377208,0.376376,0.378457
1026,double,268435456,4,0,False,Add,12099.7,0.533676,0.532446,0.534935
1027,double,268435456,4,0,False,Triad,12049.8,0.535304,0.534652,0.536225
1028,double,268435456,4,0,True,Copy,170.1,25.980757,25.24668,26.414887
1029,double,268435456,4,0,True,Scale,171.3,26.057149,25.07613,27.010367
1030,double,268435456,4,0,True,Add,201.2,33.375709,32.015599,34.088912
1031,double,268435456,4,0,True,Triad,198.1,33.845201,32.514167,34.525171
1032,double,268435456,8,0,False,Copy,10951.9,0.397884,0.392166,0.401288
1033,double,268435456,8,0,False,Scale,11619.6,0.370086,0.369632,0.371574
1034,double,268435456,8,0,False,Add,12248.1,0.526891,0.525995,0.52805
1035,double,268435456,8,0,False,Triad,12258.6,0.526445,0.525546,0.527462
1036,double,268435456,8,0,True,Copy,170.5,25.935518,25.183372,26.393128
1037,double,268435456,8,0,True,Scale,171.6,26.037902,25.023862,26.971885
1038,double,268435456,8,0,True,Add,201.5,33.356884,31.979766,34.137125
1039,double,268435456,8,0,True,Triad,198.4,33.813661,32.479681,34.492839
1040,double,268435456,16,0,False,Copy,10677.2,0.40475,0.402256,0.406983
1041,double,268435456,16,0,False,Scale,11345.1,0.379425,0.378574,0.380753
1042,double,268435456,16,0,False,Add,11992.3,0.538134,0.537215,0.539719
1043,double,268435456,16,0,False,Triad,12023.3,0.536949,0.535832,0.538404
1044,double,268435456,16,0,True,Copy,170.8,25.925162,25.151342,26.368513
1045,double,268435456,16,0,True,Scale,171.9,26.01862,24.983191,26.983541
1046,double,268435456,16,0,True,Add,201.5,33.355984,31.972663,34.072986
1047,double,268435456,16,0,True,Triad,198.7,33.801504,32.422972,34.48409
1048,double,268435456,32,0,False,Copy,10667.2,0.40441,0.402632,0.40622
1049,double,268435456,32,0,False,Scale,11395.6,0.378056,0.376898,0.37915
1050,double,268435456,32,0,False,Add,12055.9,0.535455,0.534381,0.537718
1051,double,268435456,32,0,False,Triad,12024.8,0.537814,0.535765,0.543635
1052,double,268435456,32,0,True,Copy,86.8,50.277444,49.495963,51.220759
1053,double,268435456,32,0,True,Scale,87.0,50.463836,49.362563,51.905909
1054,double,268435456,32,0,True,Add,102.7,64.26509,62.733012,65.293365
1055,double,268435456,32,0,True,Triad,101.9,64.71695,63.229273,65.776271
1056,double,268435456,64,0,False,Copy,10752.8,0.402382,0.399428,0.405835
1057,double,268435456,64,0,False,Scale,11354.3,0.379441,0.378269,0.381107
1058,double,268435456,64,0,False,Add,12015.2,0.537045,0.536191,0.538036
1059,double,268435456,64,0,False,Triad,11975.5,0.538988,0.537969,0.540018
1060,double,268435456,64,0,True,Copy,79.3,54.923482,54.129576,55.796814
1061,double,268435456,64,0,True,Scale,79.4,54.93908,54.105231,55.913382
1062,double,268435456,64,0,True,Add,93.4,70.257241,68.945946,71.943139
1063,double,268435456,64,0,True,Triad,92.8,70.735102,69.410211,72.222962
1064,double,268435456,128,0,False,Copy,10577.7,0.407725,0.40604,0.411613
1065,double,268435456,128,0,False,Scale,11235.2,0.383658,0.382279,0.384986
1066,double,268435456,128,0,False,Add,11882.3,0.542881,0.542187,0.544134
1067,double,268435456,128,0,False,Triad,11860.7,0.543993,0.543175,0.545362
1068,double,268435456,128,0,True,Copy,79.0,55.103207,54.373593,55.881993
1069,double,268435456,128,0,True,Scale,79.0,55.097563,54.352743,55.982563
1070,double,268435456,128,0,True,Add,93.2,70.494313,69.110004,72.055584
1071,double,268435456,128,0,True,Triad,92.5,70.945011,69.682327,72.397005
1072,double,268435456,256,0,False,Copy,10674.8,0.404195,0.402346,0.40874
1073,double,268435456,256,0,False,Scale,11439.1,0.376289,0.375463,0.377647
1074,double,268435456,256,0,False,Add,12123.5,0.532468,0.531404,0.533616
1075,double,268435456,256,0,False,Triad,12056.5,0.53497,0.534357,0.53704
1076,double,268435456,256,0,True,Copy,77.1,56.56038,55.700428,59.378324
1077,double,268435456,256,0,True,Scale,77.2,56.359678,55.635005,57.660401
1078,double,268435456,256,0,True,Add,91.4,71.894279,70.511025,74.007577
1079,double,268435456,256,0,True,Triad,90.8,72.276278,70.931423,74.164138
1080,double,268435456,512,0,False,Copy,10738.5,0.403088,0.39996,0.40817
1081,double,268435456,512,0,False,Scale,11380.3,0.378246,0.377403,0.380589
1082,double,268435456,512,0,False,Add,12035.7,0.536389,0.535278,0.537787
1083,double,268435456,512,0,False,Triad,12028.4,0.536579,0.535603,0.538793
1084,double,268435456,512,0,True,Copy,66.3,65.75986,64.769569,66.585299
1085,double,268435456,512,0,True,Scale,66.3,65.778945,64.756516,66.596928
1086,double,268435456,512,0,True,Add,76.1,86.146001,84.709496,87.61012
1087,double,268435456,512,0,True,Triad,75.7,86.564426,85.096627,87.629696
1088,double,536870912,4,0,False,Copy,10648.9,0.808945,0.806652,0.811161
1089,double,536870912,4,0,False,Scale,11315.2,0.760429,0.759152,0.762606
1090,double,536870912,4,0,False,Add,11962.9,1.078656,1.077069,1.081352
1091,double,536870912,4,0,False,Triad,11963.6,1.078128,1.077011,1.080098
1092,double,536870912,4,0,True,Copy,170.1,51.999166,50.509201,52.87888
1093,double,536870912,4,0,True,Scale,171.4,52.140135,50.105178,54.028078
1094,double,536870912,4,0,True,Add,200.5,66.998755,64.258759,68.371248
1095,double,536870912,4,0,True,Triad,198.0,67.776668,65.082154,69.113209
1096,double,536870912,8,0,False,Copy,10681.8,0.809327,0.804163,0.813893
1097,double,536870912,8,0,False,Scale,11261.6,0.764202,0.762764,0.765852
1098,double,536870912,8,0,False,Add,11943.0,1.080862,1.078863,1.083423
1099,double,536870912,8,0,False,Triad,11875.8,1.08603,1.084973,1.087725
1100,double,536870912,8,0,True,Copy,170.0,52.113881,50.541652,52.997324
1101,double,536870912,8,0,True,Scale,171.6,52.051843,50.064735,53.279168
1102,double,536870912,8,0,True,Add,201.0,66.97448,64.119906,68.409076
1103,double,536870912,8,0,True,Triad,198.3,67.82845,64.968156,69.212348
1104,double,536870912,16,0,False,Copy,10762.0,0.803015,0.798171,0.810079
1105,double,536870912,16,0,False,Scale,11471.8,0.750447,0.748786,0.754091
1106,double,536870912,16,0,False,Add,12180.0,1.059945,1.057876,1.0652
1107,double,536870912,16,0,False,Triad,12069.7,1.069028,1.067538,1.070905
1108,double,536870912,16,0,True,Copy,170.8,51.816505,50.294998,52.694654
1109,double,536870912,16,0,True,Scale,172.1,51.989259,49.898953,53.881835
1110,double,536870912,16,0,True,Add,201.9,66.629737,63.803523,68.055546
1111,double,536870912,16,0,True,Triad,198.9,67.541628,64.787127,68.944902
1112,double,536870912,32,0,False,Copy,10664.6,0.808576,0.805459,0.812924
1113,double,536870912,32,0,False,Scale,11200.8,0.767974,0.766907,0.770436
1114,double,536870912,32,0,False,Add,11829.3,1.090029,1.089235,1.09126
