,data_type,stream_size,zfp_rate,cache_size,is_zfp,Function,Best Rate MB/s,Avg time,Min time,Max time
741,double,8388608,64,0,True,Scale,79.6,1.714124,1.686663,1.742621
742,double,8388608,64,0,True,Add,93.9,2.184239,2.14496,2.238652
743,double,8388608,64,0,True,Triad,93.2,2.200004,2.159054,2.246963
744,double,8388608,128,0,False,Copy,12025.8,0.011195,0.011161,0.011235
745,double,8388608,128,0,False,Scale,12019.1,0.011192,0.011167,0.011258
746,double,8388608,128,0,False,Add,12621.6,0.015975,0.015951,0.016038
747,double,8388608,128,0,False,Triad,12682.9,0.015904,0.015874,0.015933
748,double,8388608,128,0,True,Copy,79.1,1.722711,1.697294,1.751264
749,double,8388608,128,0,True,Scale,79.2,1.722965,1.695653,1.75531
750,double,8388608,128,0,True,Add,93.2,2.201479,2.159072,2.253745
751,double,8388608,128,0,True,Triad,92.7,2.215724,2.171308,2.262064
752,double,8388608,256,0,False,Copy,12072.2,0.01116,0.011118,0.011229
753,double,8388608,256,0,False,Scale,12024.5,0.011214,0.011162,0.011268
754,double,8388608,256,0,False,Add,12695.4,0.015954,0.015858,0.016019
755,double,8388608,256,0,False,Triad,12624.8,0.016023,0.015947,0.016139
756,double,8388608,256,0,True,Copy,78.3,1.746302,1.714102,1.815212
757,double,8388608,256,0,True,Scale,78.1,1.742235,1.718917,1.771211
758,double,8388608,256,0,True,Add,92.2,2.22499,2.183404,2.27544
759,double,8388608,256,0,True,Triad,91.6,2.246031,2.197933,2.288011
760,double,8388608,512,0,False,Copy,11990.2,0.011271,0.011194,0.011392
761,double,8388608,512,0,False,Scale,11774.5,0.011448,0.011399,0.011501
762,double,8388608,512,0,False,Add,12511.1,0.01615,0.016092,0.016229
763,double,8388608,512,0,False,Triad,12509.4,0.016152,0.016094,0.016295
764,double,8388608,512,0,True,Copy,66.4,2.056769,2.021343,2.08341
765,double,8388608,512,0,True,Scale,66.4,2.056783,2.020436,2.079917
766,double,8388608,512,0,True,Add,76.1,2.68491,2.644914,2.738682
767,double,8388608,512,0,True,Triad,75.9,2.70298,2.6539,2.741361
768,double,16777216,4,0,False,Copy,11585.5,0.02325,0.02317,0.023428
769,double,16777216,4,0,False,Scale,11622.1,0.023165,0.023097,0.023238
770,double,16777216,4,0,False,Add,12177.9,0.033167,0.033064,0.033296
771,double,16777216,4,0,False,Triad,12177.9,0.033136,0.033064,0.033195
772,double,16777216,4,0,True,Copy,171.7,1.613607,1.563004,1.640732
773,double,16777216,4,0,True,Scale,172.9,1.619307,1.552842,1.680465
774,double,16777216,4,0,True,Add,202.7,2.078607,1.986564,2.121258
775,double,16777216,4,0,True,Triad,199.7,2.102553,2.016068,2.146414
776,double,16777216,8,0,False,Copy,11445.1,0.023547,0.023454,0.023643
777,double,16777216,8,0,False,Scale,11380.2,0.023691,0.023588,0.023803
778,double,16777216,8,0,False,Add,11978.4,0.033719,0.033615,0.033904
779,double,16777216,8,0,False,Triad,11948.5,0.033777,0.033699,0.033866
780,double,16777216,8,0,True,Copy,170.5,1.636718,1.574512,1.699004
781,double,16777216,8,0,True,Scale,172.3,1.630744,1.557735,1.698641
782,double,16777216,8,0,True,Add,199.3,2.096106,2.019904,2.160499
783,double,16777216,8,0,True,Triad,196.7,2.13209,2.047447,2.211242
784,double,16777216,16,0,False,Copy,11531.7,0.023348,0.023278,0.023415
785,double,16777216,16,0,False,Scale,11557.5,0.0233,0.023226,0.023451
786,double,16777216,16,0,False,Add,12135.4,0.033246,0.03318,0.033353
787,double,16777216,16,0,False,Triad,12142.0,0.033208,0.033162,0.033331
788,double,16777216,16,0,True,Copy,171.5,1.62153,1.565219,1.654533
789,double,16777216,16,0,True,Scale,170.1,1.626404,1.578225,1.697748
790,double,16777216,16,0,True,Add,200.3,2.091881,2.010403,2.133083
791,double,16777216,16,0,True,Triad,198.4,2.123107,2.02964,2.170588
792,double,16777216,32,0,False,Copy,11342.6,0.023697,0.023666,0.023745
793,double,16777216,32,0,False,Scale,11370.5,0.023638,0.023608,0.023701
794,double,16777216,32,0,False,Add,11934.7,0.033775,0.033738,0.033875
795,double,16777216,32,0,False,Triad,11934.7,0.033794,0.033738,0.033917
796,double,16777216,32,0,True,Copy,84.6,3.26427,3.172396,3.326292
797,double,16777216,32,0,True,Scale,85.5,3.518675,3.137866,4.718176
798,double,16777216,32,0,True,Add,99.8,4.871898,4.033999,7.431736
799,double,16777216,32,0,True,Triad,98.7,4.915559,4.079313,7.133702
800,double,16777216,64,0,False,Copy,11424.7,0.023618,0.023496,0.02384
801,double,16777216,64,0,False,Scale,11465.3,0.023506,0.023413,0.023655
802,double,16777216,64,0,False,Add,12072.1,0.033482,0.033354,0.033656
803,double,16777216,64,0,False,Triad,12066.7,0.033553,0.033369,0.034152
804,double,16777216,64,0,True,Copy,79.6,3.422566,3.373246,3.483454
805,double,16777216,64,0,True,Scale,79.6,3.425737,3.373365,3.485583
806,double,16777216,64,0,True,Add,93.8,4.384115,4.293762,4.513987
807,double,16777216,64,0,True,Triad,93.2,4.420832,4.318564,4.614019
808,double,16777216,128,0,False,Copy,11482.3,0.023407,0.023378,0.023433
809,double,16777216,128,0,False,Scale,11579.4,0.023227,0.023182,0.023274
810,double,16777216,128,0,False,Add,12112.7,0.033301,0.033242,0.033409
811,double,16777216,128,0,False,Triad,12118.3,0.033319,0.033227,0.03339
812,double,16777216,128,0,True,Copy,79.1,3.445631,3.392186,3.500642
813,double,16777216,128,0,True,Scale,79.1,3.445733,3.391766,3.510939
814,double,16777216,128,0,True,Add,93.2,4.402473,4.319822,4.50526
815,double,16777216,128,0,True,Triad,92.7,4.434839,4.345284,4.519
816,double,16777216,256,0,False,Copy,11443.2,0.023511,0.023458,0.023558
817,double,16777216,256,0,False,Scale,11497.2,0.023477,0.023348,0.023662
818,double,16777216,256,0,False,Add,12058.4,0.033482,0.033392,0.033594
819,double,16777216,256,0,False,Triad,12085.1,0.033396,0.033318,0.033487
820,double,16777216,256,0,True,Copy,78.1,3.485023,3.438023,3.543755
821,double,16777216,256,0,True,Scale,78.1,3.487981,3.438059,3.550677
822,double,16777216,256,0,True,Add,92.2,4.4464,4.365383,4.558248
823,double,16777216,256,0,True,Triad,91.6,4.478663,4.397331,4.57687
824,double,16777216,512,0,False,Copy,11423.7,0.023553,0.023498,0.023659
825,double,16777216,512,0,False,Scale,11493.2,0.023423,0.023356,0.023501
826,double,16777216,512,0,False,Add,12058.7,0.03346,0.033391,0.033537
827,double,16777216,512,0,False,Triad,12066.3,0.033398,0.03337,0.033457
828,double,16777216,512,0,True,Copy,66.4,4.113881,4.040688,4.169157
829,double,16777216,512,0,True,Scale,66.5,4.114554,4.035546,4.169833
830,double,16777216,512,0,True,Add,76.1,5.367411,5.290674,5.475253
831,double,16777216,512,0,True,Triad,75.8,5.402106,5.310337,5.485153
832,double,33554432,4,0,False,Copy,11253.0,0.047861,0.047709,0.047972
833,double,33554432,4,0,False,Scale,11250.9,0.047789,0.047718,0.047866
834,double,33554432,4,0,False,Add,11798.2,0.068429,0.068257,0.068792
835,double,33554432,4,0,False,Triad,11821.7,0.068365,0.068121,0.068874
836,double,33554432,4,0,True,Copy,171.2,3.237126,3.135933,3.291485
837,double,33554432,4,0,True,Scale,172.2,3.249909,3.117754,3.366259
838,double,33554432,4,0,True,Add,202.4,4.156496,3.978974,4.256455
839,double,33554432,4,0,True,Triad,199.4,4.222846,4.038082,4.345389
840,double,33554432,8,0,False,Copy,11239.3,0.047916,0.047767,0.048281
841,double,33554432,8,0,False,Scale,11320.9,0.047627,0.047423,0.047876
842,double,33554432,8,0,False,Add,11860.5,0.068148,0.067898,0.068586
843,double,33554432,8,0,False,Triad,11854.2,0.068226,0.067934,0.06872
844,double,33554432,8,0,True,Copy,168.1,3.542784,3.193516,5.769907
845,double,33554432,8,0,True,Scale,170.8,3.385371,3.142953,4.375688
846,double,33554432,8,0,True,Add,200.1,4.937096,4.024973,9.287636
847,double,33554432,8,0,True,Triad,194.5,4.254343,4.139503,4.412851
848,double,33554432,16,0,False,Copy,11325.5,0.047487,0.047404,0.04762
849,double,33554432,16,0,False,Scale,11322.6,0.047526,0.047416,0.047632
850,double,33554432,16,0,False,Add,11884.0,0.067828,0.067764,0.067871
851,double,33554432,16,0,False,Triad,11876.6,0.067971,0.067806,0.068268
852,double,33554432,16,0,True,Copy,170.4,3.244755,3.150438,3.313459
853,double,33554432,16,0,True,Scale,172.3,3.266677,3.115591,3.365123
854,double,33554432,16,0,True,Add,200.4,4.182505,4.018906,4.286323
855,double,33554432,16,0,True,Triad,197.2,4.243049,4.084358,4.33452
856,double,33554432,32,0,False,Copy,11082.3,0.048545,0.048444,0.048614
857,double,33554432,32,0,False,Scale,11144.9,0.04829,0.048172,0.048388
858,double,33554432,32,0,False,Add,11647.8,0.06925,0.069138,0.069414
859,double,33554432,32,0,False,Triad,11677.4,0.069051,0.068963,0.069168
860,double,33554432,32,0,True,Copy,84.9,7.577253,6.324713,12.103042
861,double,33554432,32,0,True,Scale,86.3,6.886411,6.220945,9.880247
862,double,33554432,32,0,True,Add,101.7,8.266321,7.918695,8.51636
863,double,33554432,32,0,True,Triad,98.2,8.867031,8.197346,11.126471
864,double,33554432,64,0,False,Copy,11313.3,0.047563,0.047455,0.047654
865,double,33554432,64,0,False,Scale,11258.2,0.047792,0.047687,0.047925
866,double,33554432,64,0,False,Add,11855.5,0.068115,0.067927,0.068243
867,double,33554432,64,0,False,Triad,11844.5,0.068279,0.06799,0.068685
868,double,33554432,64,0,True,Copy,79.5,6.847484,6.750094,6.965663
869,double,33554432,64,0,True,Scale,79.5,6.855128,6.752569,6.976295
870,double,33554432,64,0,True,Add,93.6,8.765526,8.604638,8.97411
871,double,33554432,64,0,True,Triad,93.1,8.817598,8.652216,9.000199
872,double,33554432,128,0,False,Copy,11382.8,0.047217,0.047165,0.047256
873,double,33554432,128,0,False,Scale,11439.3,0.047034,0.046932,0.047203
874,double,33554432,128,0,False,Add,11963.4,0.067432,0.067314,0.067567
875,double,33554432,128,0,False,Triad,11959.2,0.067534,0.067338,0.067876
876,double,33554432,128,0,True,Copy,78.9,6.929953,6.803013,7.059819
877,double,33554432,128,0,True,Scale,78.8,6.914576,6.809526,7.049368
878,double,33554432,128,0,True,Add,92.9,8.854249,8.670947,9.128526
879,double,33554432,128,0,True,Triad,92.3,8.906351,8.726811,9.14463
880,double,33554432,256,0,False,Copy,11400.4,0.04729,0.047092,0.047442
881,double,33554432,256,0,False,Scale,11428.9,0.047131,0.046975,0.047227
882,double,33554432,256,0,False,Add,11968.1,0.067499,0.067288,0.06781
883,double,33554432,256,0,False,Triad,11972.1,0.067554,0.067265,0.067854
884,double,33554432,256,0,True,Copy,78.0,6.990867,6.881805,7.170944
885,double,33554432,256,0,True,Scale,78.3,6.992616,6.857386,7.212462
886,double,33554432,256,0,True,Add,92.3,8.91599,8.728566,9.145485
887,double,33554432,256,0,True,Triad,91.5,8.978712,8.796833,9.144151
888,double,33554432,512,0,False,Copy,11229.5,0.048143,0.047809,0.049252
889,double,33554432,512,0,False,Scale,11303.0,0.047721,0.047498,0.048677
890,double,33554432,512,0,False,Add,11780.0,0.068638,0.068362,0.069258
891,double,33554432,512,0,False,Triad,11797.5,0.068626,0.068261,0.069348
892,double,33554432,512,0,True,Copy,66.4,8.223815,8.081589,8.340448
893,double,33554432,512,0,True,Scale,66.5,8.230042,8.079196,8.343039
894,double,33554432,512,0,True,Add,76.3,10.742831,10.55627,10.955319
895,double,33554432,512,0,True,Triad,75.8,10.802168,10.621609,10.973922
896,double,67108864,4,0,False,Copy,10994.3,0.09808,0.097663,0.099
897,double,67108864,4,0,False,Scale,11016.6,0.097897,0.097466,0.09862
898,double,67108864,4,0,False,Add,11564.4,0.139693,0.139274,0.140333
899,double,67108864,4,0,False,Triad,11587.2,0.139422,0.138999,0.13997
900,double,67108864,4,0,True,Copy,171.2,6.48827,6.273514,6.596791
901,double,67108864,4,0,True,Scale,171.5,6.511726,6.259713,6.773662
902,double,67108864,4,0,True,Add,202.1,8.341558,7.970554,8.554237
903,double,67108864,4,0,True,Triad,198.8,8.45592,8.101124,8.617311
904,double,67108864,8,0,False,Copy,11207.6,0.096135,0.095805,0.096571
905,double,67108864,8,0,False,Scale,11236.4,0.095842,0.095559,0.096071
906,double,67108864,8,0,False,Add,11769.9,0.13724,0.136842,0.137595
907,double,67108864,8,0,False,Triad,11773.7,0.137234,0.136798,0.137962
908,double,67108864,8,0,True,Copy,170.4,6.493032,6.302885,6.642094
909,double,67108864,8,0,True,Scale,170.5,6.641473,6.295917,7.670638
910,double,67108864,8,0,True,Add,199.3,8.882181,8.079437,10.047245
911,double,67108864,8,0,True,Triad,198.0,8.599512,8.136263,9.762241
912,double,67108864,16,0,False,Copy,11086.8,0.108248,0.096849,0.127216
913,double,67108864,16,0,False,Scale,11126.2,0.116538,0.096506,0.178538
914,double,67108864,16,0,False,Add,11656.1,0.162991,0.138178,0.218482
915,double,67108864,16,0,False,Triad,11674.7,0.162451,0.137957,0.233385
916,double,67108864,16,0,True,Copy,167.6,6.728257,6.404701,8.339112
917,double,67108864,16,0,True,Scale,169.3,6.559185,6.344033,6.768354
918,double,67108864,16,0,True,Add,198.2,8.711183,8.127591,10.370469
919,double,67108864,16,0,True,Triad,195.2,8.781677,8.252548,10.43151
920,double,67108864,32,0,False,Copy,10969.1,0.114231,0.097888,0.135648
921,double,67108864,32,0,False,Scale,11016.0,0.113874,0.097471,0.135099
922,double,67108864,32,0,False,Add,11506.1,0.164637,0.139979,0.192572
923,double,67108864,32,0,False,Triad,11500.2,0.16481,0.140051,0.192428
924,double,67108864,32,0,True,Copy,87.2,12.548312,12.318928,12.753563
925,double,67108864,32,0,True,Scale,87.4,12.558107,12.291379,12.933219
926,double,67108864,32,0,True,Add,103.2,15.983434,15.603329,16.237779
927,double,67108864,32,0,True,Triad,102.3,16.096316,15.744191,16.350724
928,double,67108864,64,0,False,Copy,11340.1,0.098161,0.094685,0.110698
929,double,67108864,64,0,False,Scale,11387.3,0.097589,0.094293,0.109826
930,double,67108864,64,0,False,Add,11932.4,0.139328,0.134978,0.150375
931,double,67108864,64,0,False,Triad,11918.1,0.138107,0.13514,0.149304
932,double,67108864,64,0,True,Copy,79.6,13.701035,13.494689,13.948642
933,double,67108864,64,0,True,Scale,79.4,13.703119,13.524545,13.945495
934,double,67108864,64,0,True,Add,93.5,17.526981,17.220415,17.954888
935,double,67108864,64,0,True,Triad,93.0,17.641088,17.312554,18.009152
936,double,67108864,128,0,False,Copy,11376.9,0.094644,0.094379,0.095019
937,double,67108864,128,0,False,Scale,11496.4,0.093752,0.093398,0.093959
938,double,67108864,128,0,False,Add,11956.3,0.135079,0.134708,0.135429
939,double,67108864,128,0,False,Triad,12005.6,0.134552,0.134155,0.135272
940,double,67108864,128,0,True,Copy,78.9,13.808063,13.614305,14.015819
941,double,67108864,128,0,True,Scale,78.9,13.810155,13.604034,14.02672
942,double,67108864,128,0,True,Add,93.0,17.656835,17.316585,18.019353
943,double,67108864,128,0,True,Triad,92.4,17.755775,17.425881,18.085422
944,double,67108864,256,0,False,Copy,10055.0,0.117731,0.106787,0.136055
945,double,67108864,256,0,False,Scale,10127.7,0.119992,0.10602,0.165622
946,double,67108864,256,0,False,Add,10480.4,0.171912,0.153678,0.213044
947,double,67108864,256,0,False,Triad,10371.4,0.172054,0.155293,0.248522
948,double,67108864,256,0,True,Copy,77.9,14.042779,13.790286,14.299983
949,double,67108864,256,0,True,Scale,77.4,14.043844,13.8751,14.246198
950,double,67108864,256,0,True,Add,90.9,17.987343,17.714238,18.321476
951,double,67108864,256,0,True,Triad,90.0,18.168093,17.900189,18.448331
952,double,67108864,512,0,False,Copy,11152.3,0.096576,0.09628,0.097063
953,double,67108864,512,0,False,Scale,11213.9,0.095994,0.095751,0.09624
954,double,67108864,512,0,False,Add,11694.3,0.137957,0.137726,0.138285
955,double,67108864,512,0,False,Triad,11732.9,0.137667,0.137273,0.138528
956,double,67108864,512,0,True,Copy,66.4,16.462156,16.173166,16.674261
957,double,67108864,512,0,True,Scale,66.4,16.449582,16.158972,16.66824
958,double,67108864,512,0,True,Add,76.2,21.469081,21.142937,21.929888
959,double,67108864,512,0,True,Triad,75.8,21.598648,21.241473,21.94239
960,double,134217728,4,0,False,Copy,11197.2,0.20107,0.191788,0.269763
961,double,134217728,4,0,False,Scale,11277.8,0.317151,0.190417,1.323542
962,double,134217728,4,0,False,Add,11773.2,0.280967,0.273606,0.332826
963,double,134217728,4,0,False,Triad,11806.3,0.276867,0.27284,0.300857
964,double,134217728,4,0,True,Copy,167.1,13.394813,12.848528,14.461366
965,double,134217728,4,0,True,Scale,165.5,13.956538,12.972967,18.415711
966,double,134217728,4,0,True,Add,195.6,18.346442,16.465174,22.092187
967,double,134217728,4,0,True,Triad,196.5,19.05072,16.389473,26.720191
968,double,134217728,8,0,False,Copy,11115.2,0.193752,0.193203,0.19451
969,double,134217728,8,0,False,Scale,11171.0,0.193227,0.192237,0.193965
970,double,134217728,8,0,False,Add,11746.0,0.275001,0.27424,0.275417
971,double,134217728,8,0,False,Triad,11702.1,0.275606,0.275269,0.276323
972,double,134217728,8,0,True,Copy,170.5,13.297175,12.595064,14.926691
973,double,134217728,8,0,True,Scale,171.2,13.087247,12.542141,13.583169
974,double,134217728,8,0,True,Add,200.0,17.020728,16.109896,18.792551
975,double,134217728,8,0,True,Triad,198.8,17.415509,16.201167,20.9032
976,double,134217728,16,0,False,Copy,11177.1,0.192575,0.192133,0.19344
977,double,134217728,16,0,False,Scale,11212.4,0.191988,0.191528,0.192586
978,double,134217728,16,0,False,Add,11798.0,0.273664,0.273031,0.274499
979,double,134217728,16,0,False,Triad,11773.4,0.274034,0.273602,0.274572
980,double,134217728,16,0,True,Copy,170.2,13.087602,12.616839,13.377633
981,double,134217728,16,0,True,Scale,171.6,13.142201,12.515624,13.625151
982,double,134217728,16,0,True,Add,200.7,16.945683,16.052022,17.513853
983,double,134217728,16,0,True,Triad,198.0,17.007134,16.270358,17.518533
984,double,134217728,32,0,False,Copy,10832.0,0.210088,0.198254,0.246281
985,double,134217728,32,0,False,Scale,10881.2,0.21912,0.197358,0.269003
986,double,134217728,32,0,False,Add,11437.7,0.32317,0.281632,0.512883
987,double,134217728,32,0,False,Triad,11477.4,0.307686,0.280658,0.410398
988,double,134217728,32,0,True,Copy,86.6,25.762444,24.803001,27.356063
989,double,134217728,32,0,True,Scale,87.2,25.890441,24.625915,28.940912
990,double,134217728,32,0,True,Add,103.0,32.982963,31.264888,38.0446
991,double,134217728,32,0,True,Triad,101.4,32.735028,31.768124,35.501377
992,double,134217728,64,0,False,Copy,11111.9,0.193514,0.19326,0.194045
993,double,134217728,64,0,False,Scale,11146.2,0.193147,0.192665,0.194087
994,double,134217728,64,0,False,Add,11679.1,0.276581,0.275812,0.277415
995,double,134217728,64,0,False,Triad,11661.5,0.276725,0.276228,0.277465
996,double,134217728,64,0,True,Copy,79.5,27.403323,27.000956,27.895165
997,double,134217728,64,0,True,Scale,79.5,27.419475,27.016813,27.926671
998,double,134217728,64,0,True,Add,93.6,35.067648,34.421508,35.96895
999,double,134217728,64,0,True,Triad,93.1,35.252939,34.594117,36.01984
1000,double,134217728,128,0,False,Copy,11074.4,0.19432,0.193914,0.195141
1001,double,134217728,128,0,False,Scale,11072.5,0.194499,0.193948,0.195657
1002,double,134217728,128,0,False,Add,11698.4,0.276369,0.275356,0.277265
1003,double,134217728,128,0,False,Triad,11658.9,0.277279,0.27629,0.277959
1004,double,134217728,128,0,True,Copy,79.1,27.547911,27.146949,27.991956
1005,double,134217728,128,0,True,Scale,79.2,27.536333,27.122024,28.000498
1006,double,134217728,128,0,True,Add,93.3,35.170832,34.532757,35.987181
1007,double,134217728,128,0,True,Triad,92.7,35.368361,34.739375,36.105103
1008,double,134217728,256,0,False,Copy,11055.0,0.194867,0.194254,0.195471
1009,double,134217728,256,0,False,Scale,11084.7,0.194151,0.193734,0.19464
1010,double,134217728,256,0,False,Add,11665.9,0.276534,0.276124,0.277261
1011,double,134217728,256,0,False,Triad,11635.6,0.277351,0.276843,0.278418
1012,double,134217728,256,0,True,Copy,78.2,27.886906,27.478499,28.385739
1013,double,134217728,256,0,True,Scale,78.1,27.899679,27.492437,28.449081
1014,double,134217728,256,0,True,Add,92.1,35.662429,34.972302,36.550535
1015,double,134217728,256,0,True,Triad,91.5,35.873677,35.188015,36.620475
1016,double,134217728,512,0,False,Copy,11119.4,0.216274,0.193129,0.346464
1017,double,134217728,512,0,False,Scale,11156.3,0.208589,0.19249,0.280451
1018,double,134217728,512,0,False,Add,11717.4,0.297292,0.27491,0.361256
1019,double,134217728,512,0,False,Triad,11664.3,0.287878,0.276162,0.320143
1020,double,134217728,512,0,True,Copy,65.7,33.104886,32.696938,33.451921
1021,double,134217728,512,0,True,Scale,65.8,33.067059,32.631166,33.435814
1022,double,134217728,512,0,True,Add,75.9,43.261958,42.433318,43.963301
1023,double,134217728,512,0,True,Triad,75.5,43.489991,42.6816,44.187413
1024,double,268435456,4,0,False,Copy,10857.5,0.544661,0.395575,1.712672
1025,double,268435456,4,0,False,Scale,10943.7,0.43449,0.39246,0.515317
1026,double,268435456,4,0,False,Add,11456.8,0.592909,0.562326,0.654999
1027,double,268435456,4,0,False,Triad,11451.2,0.587771,0.5626,0.638419
1028,double,268435456,4,0,True,Copy,167.5,26.545231,25.638174,28.516176
1029,double,268435456,4,0,True,Scale,172.0,26.629486,24.976232,28.508618
1030,double,268435456,4,0,True,Add,201.4,33.834978,31.992829,34.709035
1031,double,268435456,4,0,True,Triad,197.4,34.351443,32.637815,35.109356
1032,double,268435456,8,0,False,Copy,11125.4,0.38689,0.386052,0.388612
1033,double,268435456,8,0,False,Scale,11168.3,0.385357,0.384567,0.386899
1034,double,268435456,8,0,False,Add,11805.6,0.546395,0.545711,0.546946
1035,double,268435456,8,0,False,Triad,11760.7,0.54903,0.547793,0.550683
1036,double,268435456,8,0,True,Copy,167.9,26.84954,25.580752,30.921317
1037,double,268435456,8,0,True,Scale,171.7,26.493505,25.009713,28.248595
1038,double,268435456,8,0,True,Add,200.5,34.06893,32.137096,36.567869
1039,double,268435456,8,0,True,Triad,197.1,34.665115,32.694355,36.915564
1040,double,268435456,16,0,False,Copy,11102.2,0.424374,0.386859,0.548541
1041,double,268435456,16,0,False,Scale,10568.4,0.442389,0.406397,0.515233
1042,double,268435456,16,0,False,Add,11420.0,0.619129,0.564138,0.725847
1043,double,268435456,16,0,False,Triad,11331.8,0.610193,0.568527,0.760898
1044,double,268435456,16,0,True,Copy,168.7,26.17157,25.46091,26.694008
1045,double,268435456,16,0,True,Scale,169.9,26.748143,25.282721,31.172793
1046,double,268435456,16,0,True,Add,200.0,33.741274,32.210423,36.306611
1047,double,268435456,16,0,True,Triad,197.0,34.007704,32.698912,34.835728
1048,double,268435456,32,0,False,Copy,11025.7,0.390362,0.389541,0.391612
1049,double,268435456,32,0,False,Scale,11054.5,0.389746,0.388527,0.39181
1050,double,268435456,32,0,False,Add,11699.1,0.551593,0.550679,0.553301
1051,double,268435456,32,0,False,Triad,11655.9,0.554036,0.552721,0.55542
1052,double,268435456,32,0,True,Copy,87.1,50.321419,49.292914,51.593343
1053,double,268435456,32,0,True,Scale,87.3,50.574239,49.224194,52.103256
1054,double,268435456,32,0,True,Add,103.0,64.168009,62.550133,65.076991
1055,double,268435456,32,0,True,Triad,102.4,64.436726,62.929712,65.464332
1056,double,268435456,64,0,False,Copy,11013.4,0.425435,0.389975,0.478115
1057,double,268435456,64,0,False,Scale,11080.1,0.407887,0.387628,0.470197
1058,double,268435456,64,0,False,Add,11626.6,0.572686,0.554115,0.641934
1059,double,268435456,64,0,False,Triad,11623.7,0.599656,0.55425,0.641252
1060,double,268435456,64,0,True,Copy,79.0,55.159528,54.395948,56.057692
1061,double,268435456,64,0,True,Scale,78.8,55.221534,54.520051,56.195382
1062,double,268435456,64,0,True,Add,93.1,70.509987,69.225378,72.168252
1063,double,268435456,64,0,True,Triad,92.3,71.089971,69.76377,72.506454
1064,double,268435456,128,0,False,Copy,11028.2,0.420264,0.389453,0.480641
1065,double,268435456,128,0,False,Scale,11131.3,0.410402,0.385847,0.46549
1066,double,268435456,128,0,False,Add,11639.6,0.579763,0.553495,0.637744
1067,double,268435456,128,0,False,Triad,11655.0,0.582036,0.552761,0.64008
1068,double,268435456,128,0,True,Copy,78.1,55.891509,55.018104,57.025567
1069,double,268435456,128,0,True,Scale,77.1,56.563667,55.675534,57.601006
1070,double,268435456,128,0,True,Add,91.4,71.805431,70.455346,73.46849
1071,double,268435456,128,0,True,Triad,90.9,72.263944,70.903639,73.772548
1072,double,268435456,256,0,False,Copy,11026.0,0.397227,0.389532,0.443905
1073,double,268435456,256,0,False,Scale,11114.8,0.404925,0.38642,0.444994
1074,double,268435456,256,0,False,Add,11649.3,0.59246,0.553034,0.607975
1075,double,268435456,256,0,False,Triad,11650.8,0.562062,0.552963,0.586481
1076,double,268435456,256,0,True,Copy,75.5,57.752588,56.880895,58.734727
1077,double,268435456,256,0,True,Scale,74.6,58.442008,57.609957,59.399334
1078,double,268435456,256,0,True,Add,88.4,74.229418,72.845147,75.88875
1079,double,268435456,256,0,True,Triad,87.9,74.588891,73.322409,76.121749
1080,double,268435456,512,0,False,Copy,10879.5,0.395608,0.394776,0.396938
1081,double,268435456,512,0,False,Scale,10933.6,0.394074,0.392823,0.396344
1082,double,268435456,512,0,False,Add,11526.1,0.560287,0.558943,0.562071
1083,double,268435456,512,0,False,Triad,11498.7,0.561469,0.560278,0.562756
1084,double,268435456,512,0,True,Copy,61.4,71.612641,69.980993,74.45571
1085,double,268435456,512,0,True,Scale,63.0,69.469454,68.180708,71.813914
1086,double,268435456,512,0,True,Add,71.0,92.79704,90.774959,95.503129
1087,double,268435456,512,0,True,Triad,70.6,93.219168,91.294383,96.52987
1088,double,536870912,4,0,False,Copy,10708.6,0.846934,0.802156,0.916551
1089,double,536870912,4,0,False,Scale,10804.2,0.884901,0.795058,1.060521
1090,double,536870912,4,0,False,Add,11307.6,1.23101,1.139488,1.467352
1091,double,536870912,4,0,False,Triad,11318.1,1.21108,1.138437,1.320503
1092,double,536870912,4,0,True,Copy,163.8,55.821694,52.455714,63.220953
1093,double,536870912,4,0,True,Scale,162.6,57.44575,52.83936,68.679751
1094,double,536870912,4,0,True,Add,194.0,71.324091,66.401338,76.1929
1095,double,536870912,4,0,True,Triad,192.6,73.699398,66.898571,85.930938
1096,double,536870912,8,0,False,Copy,10876.2,0.815798,0.789795,0.922987
1097,double,536870912,8,0,False,Scale,10950.4,0.82085,0.78444,0.921103
1098,double,536870912,8,0,False,Add,11487.5,1.159576,1.121645,1.260419
1099,double,536870912,8,0,False,Triad,11469.5,1.160537,1.12341,1.262927
1100,double,536870912,8,0,True,Copy,167.5,53.334,51.280975,57.807004
1101,double,536870912,8,0,True,Scale,166.4,53.007085,51.637378,54.447772
1102,double,536870912,8,0,True,Add,200.0,67.858075,64.415686,74.190042
1103,double,536870912,8,0,True,Triad,197.2,68.832895,65.323153,72.428872
1104,double,536870912,16,0,False,Copy,11106.2,0.775434,0.773433,0.777646
1105,double,536870912,16,0,False,Scale,11176.5,0.770137,0.768569,0.772073
1106,double,536870912,16,0,False,Add,11791.1,1.094416,1.092769,1.096978
1107,double,536870912,16,0,False,Triad,11731.2,1.099467,1.098344,1.100879
1108,double,536870912,16,0,True,Copy,168.7,52.00187,50.911643,53.234777
1109,double,536870912,16,0,True,Scale,172.0,52.079143,49.934345,54.466871
1110,double,536870912,16,0,True,Add,201.9,66.708507,63.804703,68.194996
1111,double,536870912,16,0,True,Triad,198.9,67.57309,64.772667,68.960542
