,Iteration,Norm,Time,cache_policy,cache_size,data_type,is_zfp,matrix_name,zfp_rate
863,3,0.0,0.54,DEFAULT,0,double,False,mycielskian19,32
864,4,0.0,0.54,DEFAULT,0,double,False,mycielskian19,32
865,0,0.0,0.55,DEFAULT,1024,double,False,mycielskian19,32
866,1,0.0,0.54,DEFAULT,1024,double,False,mycielskian19,32
867,2,0.0,0.54,DEFAULT,1024,double,False,mycielskian19,32
868,3,0.0,0.54,DEFAULT,1024,double,False,mycielskian19,32
869,4,0.0,0.54,DEFAULT,1024,double,False,mycielskian19,32
870,0,0.0,0.52,DEFAULT,32768,double,False,mycielskian19,32
871,1,0.0,0.52,DEFAULT,32768,double,False,mycielskian19,32
872,2,0.0,0.52,DEFAULT,32768,double,False,mycielskian19,32
873,3,0.0,0.52,DEFAULT,32768,double,False,mycielskian19,32
874,4,0.0,0.52,DEFAULT,32768,double,False,mycielskian19,32
875,0,0.0,0.54,DEFAULT,1048576,double,False,mycielskian19,32
876,1,0.0,0.53,DEFAULT,1048576,double,False,mycielskian19,32
877,2,0.0,0.54,DEFAULT,1048576,double,False,mycielskian19,32
878,3,0.0,0.53,DEFAULT,1048576,double,False,mycielskian19,32
879,4,0.0,0.54,DEFAULT,1048576,double,False,mycielskian19,32
880,0,0.0,6.15,DEFAULT,0,double,False,twitter7,4
881,1,0.0,6.09,DEFAULT,0,double,False,twitter7,4
882,2,0.0,6.09,DEFAULT,0,double,False,twitter7,4
883,3,0.0,6.09,DEFAULT,0,double,False,twitter7,4
884,4,0.0,6.09,DEFAULT,0,double,False,twitter7,4
885,0,0.0,6.22,DEFAULT,1024,double,False,twitter7,4
886,1,0.0,6.14,DEFAULT,1024,double,False,twitter7,4
887,2,0.0,6.14,DEFAULT,1024,double,False,twitter7,4
888,3,0.0,6.14,DEFAULT,1024,double,False,twitter7,4
889,4,0.0,6.14,DEFAULT,1024,double,False,twitter7,4
890,0,0.0,6.18,DEFAULT,32768,double,False,twitter7,4
891,1,0.0,6.09,DEFAULT,32768,double,False,twitter7,4
892,2,0.0,6.1,DEFAULT,32768,double,False,twitter7,4
893,3,0.0,6.1,DEFAULT,32768,double,False,twitter7,4
894,4,0.0,6.12,DEFAULT,32768,double,False,twitter7,4
895,0,0.0,6.18,DEFAULT,1048576,double,False,twitter7,4
896,1,0.0,6.11,DEFAULT,1048576,double,False,twitter7,4
897,2,0.0,6.11,DEFAULT,1048576,double,False,twitter7,4
898,3,0.0,6.1,DEFAULT,1048576,double,False,twitter7,4
899,4,0.0,6.11,DEFAULT,1048576,double,False,twitter7,4
900,0,0.0,6.23,DEFAULT,0,double,False,twitter7,8
901,1,0.0,6.16,DEFAULT,0,double,False,twitter7,8
902,2,0.0,6.15,DEFAULT,0,double,False,twitter7,8
903,3,0.0,6.16,DEFAULT,0,double,False,twitter7,8
904,4,0.0,6.15,DEFAULT,0,double,False,twitter7,8
905,0,0.0,6.22,DEFAULT,1024,double,False,twitter7,8
906,1,0.0,6.13,DEFAULT,1024,double,False,twitter7,8
907,2,0.0,6.15,DEFAULT,1024,double,False,twitter7,8
908,3,0.0,6.14,DEFAULT,1024,double,False,twitter7,8
909,4,0.0,6.15,DEFAULT,1024,double,False,twitter7,8
910,0,0.0,6.12,DEFAULT,32768,double,False,twitter7,8
911,1,0.0,6.05,DEFAULT,32768,double,False,twitter7,8
912,2,0.0,6.04,DEFAULT,32768,double,False,twitter7,8
913,3,0.0,6.05,DEFAULT,32768,double,False,twitter7,8
914,4,0.0,6.05,DEFAULT,32768,double,False,twitter7,8
915,0,0.0,6.23,DEFAULT,1048576,double,False,twitter7,8
916,1,0.0,6.15,DEFAULT,1048576,double,False,twitter7,8
917,2,0.0,6.16,DEFAULT,1048576,double,False,twitter7,8
918,3,0.0,6.16,DEFAULT,1048576,double,False,twitter7,8
919,4,0.0,6.15,DEFAULT,1048576,double,False,twitter7,8
920,0,0.0,6.11,DEFAULT,0,double,False,twitter7,16
921,1,0.0,6.05,DEFAULT,0,double,False,twitter7,16
922,2,0.0,6.06,DEFAULT,0,double,False,twitter7,16
923,3,0.0,6.04,DEFAULT,0,double,False,twitter7,16
924,4,0.0,6.05,DEFAULT,0,double,False,twitter7,16
925,0,0.0,6.25,DEFAULT,1024,double,False,twitter7,16
926,1,0.0,6.18,DEFAULT,1024,double,False,twitter7,16
927,2,0.0,6.18,DEFAULT,1024,double,False,twitter7,16
928,3,0.0,6.18,DEFAULT,1024,double,False,twitter7,16
929,4,0.0,6.16,DEFAULT,1024,double,False,twitter7,16
930,0,0.0,6.16,DEFAULT,32768,double,False,twitter7,16
931,1,0.0,6.09,DEFAULT,32768,double,False,twitter7,16
932,2,0.0,6.1,DEFAULT,32768,double,False,twitter7,16
933,3,0.0,6.09,DEFAULT,32768,double,False,twitter7,16
934,4,0.0,6.1,DEFAULT,32768,double,False,twitter7,16
935,0,0.0,6.21,DEFAULT,1048576,double,False,twitter7,16
936,1,0.0,6.14,DEFAULT,1048576,double,False,twitter7,16
937,2,0.0,6.15,DEFAULT,1048576,double,False,twitter7,16
938,3,0.0,6.18,DEFAULT,1048576,double,False,twitter7,16
939,4,0.0,6.14,DEFAULT,1048576,double,False,twitter7,16
940,0,0.0,6.24,DEFAULT,0,double,False,twitter7,32
941,1,0.0,6.19,DEFAULT,0,double,False,twitter7,32
942,2,0.0,6.17,DEFAULT,0,double,False,twitter7,32
943,3,0.0,6.18,DEFAULT,0,double,False,twitter7,32
944,4,0.0,6.16,DEFAULT,0,double,False,twitter7,32
945,0,0.0,6.23,DEFAULT,1024,double,False,twitter7,32
946,1,0.0,6.16,DEFAULT,1024,double,False,twitter7,32
947,2,0.0,6.15,DEFAULT,1024,double,False,twitter7,32
948,3,0.0,6.15,DEFAULT,1024,double,False,twitter7,32
949,4,0.0,6.16,DEFAULT,1024,double,False,twitter7,32
950,0,0.0,6.25,DEFAULT,32768,double,False,twitter7,32
951,1,0.0,6.18,DEFAULT,32768,double,False,twitter7,32
952,2,0.0,6.18,DEFAULT,32768,double,False,twitter7,32
953,3,0.0,6.18,DEFAULT,32768,double,False,twitter7,32
954,4,0.0,6.18,DEFAULT,32768,double,False,twitter7,32
955,0,0.0,6.2,DEFAULT,1048576,double,False,twitter7,32
956,1,0.0,6.13,DEFAULT,1048576,double,False,twitter7,32
957,2,0.0,6.13,DEFAULT,1048576,double,False,twitter7,32
958,3,0.0,6.14,DEFAULT,1048576,double,False,twitter7,32
959,4,0.0,6.13,DEFAULT,1048576,double,False,twitter7,32
960,0,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,4
961,1,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,4
962,2,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,4
963,3,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,4
964,4,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,4
965,0,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,4
966,1,0.0,0.17,DEFAULT,0,double,True,FEM_3D_thermal2,4
967,2,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,4
968,3,0.0,0.17,DEFAULT,0,double,True,FEM_3D_thermal2,4
969,4,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,4
970,0,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,4
971,1,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,4
972,2,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,4
973,3,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,4
974,4,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,4
975,0,0.0,0.16,DEFAULT,1024,double,True,FEM_3D_thermal2,4
976,1,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,4
977,2,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,4
978,3,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,4
979,4,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,4
980,0,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,4
981,1,0.0,0.01,DEFAULT,32768,double,False,FEM_3D_thermal2,4
982,2,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,4
983,3,0.0,0.01,DEFAULT,32768,double,False,FEM_3D_thermal2,4
984,4,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,4
985,0,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,4
986,1,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,4
987,2,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,4
988,3,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,4
989,4,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,4
990,0,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,4
991,1,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,4
992,2,0.0,0.01,DEFAULT,1048576,double,False,FEM_3D_thermal2,4
993,3,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,4
994,4,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,4
995,0,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,4
996,1,0.0,0.14,DEFAULT,1048576,double,True,FEM_3D_thermal2,4
997,2,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,4
998,3,0.0,0.14,DEFAULT,1048576,double,True,FEM_3D_thermal2,4
999,4,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,4
1000,0,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,8
1001,1,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,8
1002,2,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,8
1003,3,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,8
1004,4,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,8
1005,0,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,8
1006,1,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,8
1007,2,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,8
1008,3,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,8
1009,4,0.0,0.17,DEFAULT,0,double,True,FEM_3D_thermal2,8
1010,0,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,8
1011,1,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,8
1012,2,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,8
1013,3,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,8
1014,4,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,8
1015,0,0.0,0.16,DEFAULT,1024,double,True,FEM_3D_thermal2,8
1016,1,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,8
1017,2,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,8
1018,3,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,8
1019,4,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,8
1020,0,0.0,0.01,DEFAULT,32768,double,False,FEM_3D_thermal2,8
1021,1,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,8
1022,2,0.0,0.01,DEFAULT,32768,double,False,FEM_3D_thermal2,8
1023,3,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,8
1024,4,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,8
1025,0,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,8
1026,1,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,8
1027,2,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,8
1028,3,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,8
1029,4,0.0,0.17,DEFAULT,32768,double,True,FEM_3D_thermal2,8
1030,0,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,8
1031,1,0.0,0.01,DEFAULT,1048576,double,False,FEM_3D_thermal2,8
1032,2,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,8
1033,3,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,8
1034,4,0.0,0.01,DEFAULT,1048576,double,False,FEM_3D_thermal2,8
1035,0,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,8
1036,1,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,8
1037,2,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,8
1038,3,0.0,0.14,DEFAULT,1048576,double,True,FEM_3D_thermal2,8
1039,4,0.0,0.16,DEFAULT,1048576,double,True,FEM_3D_thermal2,8
1040,0,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,16
1041,1,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,16
1042,2,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,16
1043,3,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,16
1044,4,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,16
1045,0,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,16
1046,1,0.0,0.17,DEFAULT,0,double,True,FEM_3D_thermal2,16
1047,2,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,16
1048,3,0.0,0.16,DEFAULT,0,double,True,FEM_3D_thermal2,16
1049,4,0.0,0.17,DEFAULT,0,double,True,FEM_3D_thermal2,16
1050,0,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,16
1051,1,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,16
1052,2,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,16
1053,3,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,16
1054,4,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,16
1055,0,0.0,0.16,DEFAULT,1024,double,True,FEM_3D_thermal2,16
1056,1,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,16
1057,2,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,16
1058,3,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,16
1059,4,0.0,0.17,DEFAULT,1024,double,True,FEM_3D_thermal2,16
1060,0,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,16
1061,1,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,16
1062,2,0.0,0.01,DEFAULT,32768,double,False,FEM_3D_thermal2,16
1063,3,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,16
1064,4,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,16
1065,0,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,16
1066,1,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,16
1067,2,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,16
1068,3,0.0,0.16,DEFAULT,32768,double,True,FEM_3D_thermal2,16
1069,4,0.0,0.15,DEFAULT,32768,double,True,FEM_3D_thermal2,16
1070,0,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,16
1071,1,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,16
1072,2,0.0,0.01,DEFAULT,1048576,double,False,FEM_3D_thermal2,16
1073,3,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,16
1074,4,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,16
1075,0,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,16
1076,1,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,16
1077,2,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,16
1078,3,0.0,0.14,DEFAULT,1048576,double,True,FEM_3D_thermal2,16
1079,4,0.0,0.15,DEFAULT,1048576,double,True,FEM_3D_thermal2,16
1080,0,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,32
1081,1,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,32
1082,2,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,32
1083,3,0.0,0.01,DEFAULT,0,double,False,FEM_3D_thermal2,32
1084,4,0.0,0.0,DEFAULT,0,double,False,FEM_3D_thermal2,32
1085,0,0.0,0.29,DEFAULT,0,double,True,FEM_3D_thermal2,32
1086,1,0.0,0.3,DEFAULT,0,double,True,FEM_3D_thermal2,32
1087,2,0.0,0.3,DEFAULT,0,double,True,FEM_3D_thermal2,32
1088,3,0.0,0.3,DEFAULT,0,double,True,FEM_3D_thermal2,32
1089,4,0.0,0.3,DEFAULT,0,double,True,FEM_3D_thermal2,32
1090,0,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,32
1091,1,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,32
1092,2,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,32
1093,3,0.0,0.01,DEFAULT,1024,double,False,FEM_3D_thermal2,32
1094,4,0.0,0.0,DEFAULT,1024,double,False,FEM_3D_thermal2,32
1095,0,0.0,0.29,DEFAULT,1024,double,True,FEM_3D_thermal2,32
1096,1,0.0,0.3,DEFAULT,1024,double,True,FEM_3D_thermal2,32
1097,2,0.0,0.31,DEFAULT,1024,double,True,FEM_3D_thermal2,32
1098,3,0.0,0.3,DEFAULT,1024,double,True,FEM_3D_thermal2,32
1099,4,0.0,0.3,DEFAULT,1024,double,True,FEM_3D_thermal2,32
1100,0,0.0,0.01,DEFAULT,32768,double,False,FEM_3D_thermal2,32
1101,1,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,32
1102,2,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,32
1103,3,0.0,0.01,DEFAULT,32768,double,False,FEM_3D_thermal2,32
1104,4,0.0,0.0,DEFAULT,32768,double,False,FEM_3D_thermal2,32
1105,0,0.0,0.28,DEFAULT,32768,double,True,FEM_3D_thermal2,32
1106,1,0.0,0.29,DEFAULT,32768,double,True,FEM_3D_thermal2,32
1107,2,0.0,0.28,DEFAULT,32768,double,True,FEM_3D_thermal2,32
1108,3,0.0,0.29,DEFAULT,32768,double,True,FEM_3D_thermal2,32
1109,4,0.0,0.29,DEFAULT,32768,double,True,FEM_3D_thermal2,32
1110,0,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,32
1111,1,0.0,0.01,DEFAULT,1048576,double,False,FEM_3D_thermal2,32
1112,2,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,32
1113,3,0.0,0.0,DEFAULT,1048576,double,False,FEM_3D_thermal2,32
1114,4,0.0,0.01,DEFAULT,1048576,double,False,FEM_3D_thermal2,32
1115,0,0.0,0.27,DEFAULT,1048576,double,True,FEM_3D_thermal2,32
1116,1,0.0,0.27,DEFAULT,1048576,double,True,FEM_3D_thermal2,32
1117,2,0.0,0.26,DEFAULT,1048576,double,True,FEM_3D_thermal2,32
1118,3,0.0,0.27,DEFAULT,1048576,double,True,FEM_3D_thermal2,32
1119,4,0.0,0.27,DEFAULT,1048576,double,True,FEM_3D_thermal2,32
1120,0,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,4
1121,1,0.0,0.02,DEFAULT,0,double,False,kron_g500-logn17,4
1122,2,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,4
1123,3,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,4
1124,4,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,4
1125,0,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,4
1126,1,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,4
1127,2,0.0,0.67,DEFAULT,0,double,True,kron_g500-logn17,4
1128,3,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,4
1129,4,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,4
1130,0,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,4
1131,1,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,4
1132,2,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,4
1133,3,0.0,0.02,DEFAULT,1024,double,False,kron_g500-logn17,4
1134,4,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,4
1135,0,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,4
1136,1,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,4
1137,2,0.0,0.69,DEFAULT,1024,double,True,kron_g500-logn17,4
1138,3,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,4
1139,4,0.0,0.69,DEFAULT,1024,double,True,kron_g500-logn17,4
1140,0,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,4
1141,1,0.0,0.02,DEFAULT,32768,double,False,kron_g500-logn17,4
1142,2,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,4
1143,3,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,4
1144,4,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,4
1145,0,0.0,0.6,DEFAULT,32768,double,True,kron_g500-logn17,4
1146,1,0.0,0.6,DEFAULT,32768,double,True,kron_g500-logn17,4
1147,2,0.0,0.59,DEFAULT,32768,double,True,kron_g500-logn17,4
1148,3,0.0,0.6,DEFAULT,32768,double,True,kron_g500-logn17,4
1149,4,0.0,0.61,DEFAULT,32768,double,True,kron_g500-logn17,4
1150,0,0.0,0.01,DEFAULT,1048576,double,False,kron_g500-logn17,4
1151,1,0.0,0.01,DEFAULT,1048576,double,False,kron_g500-logn17,4
1152,2,0.0,0.01,DEFAULT,1048576,double,False,kron_g500-logn17,4
1153,3,0.0,0.02,DEFAULT,1048576,double,False,kron_g500-logn17,4
1154,4,0.0,0.01,DEFAULT,1048576,double,False,kron_g500-logn17,4
1155,0,0.0,0.16,DEFAULT,1048576,double,True,kron_g500-logn17,4
1156,1,0.0,0.16,DEFAULT,1048576,double,True,kron_g500-logn17,4
1157,2,0.0,0.15,DEFAULT,1048576,double,True,kron_g500-logn17,4
1158,3,0.0,0.16,DEFAULT,1048576,double,True,kron_g500-logn17,4
1159,4,0.0,0.15,DEFAULT,1048576,double,True,kron_g500-logn17,4
1160,0,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,8
1161,1,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,8
1162,2,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,8
1163,3,0.0,0.02,DEFAULT,0,double,False,kron_g500-logn17,8
1164,4,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,8
1165,0,0.0,0.65,DEFAULT,0,double,True,kron_g500-logn17,8
1166,1,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,8
1167,2,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,8
1168,3,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,8
1169,4,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,8
1170,0,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,8
1171,1,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,8
1172,2,0.0,0.02,DEFAULT,1024,double,False,kron_g500-logn17,8
1173,3,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,8
1174,4,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,8
1175,0,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,8
1176,1,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,8
1177,2,0.0,0.69,DEFAULT,1024,double,True,kron_g500-logn17,8
1178,3,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,8
1179,4,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,8
1180,0,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,8
1181,1,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,8
1182,2,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,8
1183,3,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,8
1184,4,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,8
1185,0,0.0,0.59,DEFAULT,32768,double,True,kron_g500-logn17,8
1186,1,0.0,0.61,DEFAULT,32768,double,True,kron_g500-logn17,8
1187,2,0.0,0.6,DEFAULT,32768,double,True,kron_g500-logn17,8
1188,3,0.0,0.6,DEFAULT,32768,double,True,kron_g500-logn17,8
1189,4,0.0,0.62,DEFAULT,32768,double,True,kron_g500-logn17,8
1190,0,0.0,0.01,DEFAULT,1048576,double,False,kron_g500-logn17,8
1191,1,0.0,0.01,DEFAULT,1048576,double,False,kron_g500-logn17,8
1192,2,0.0,0.02,DEFAULT,1048576,double,False,kron_g500-logn17,8
1193,3,0.0,0.01,DEFAULT,1048576,double,False,kron_g500-logn17,8
1194,4,0.0,0.01,DEFAULT,1048576,double,False,kron_g500-logn17,8
1195,0,0.0,0.17,DEFAULT,1048576,double,True,kron_g500-logn17,8
1196,1,0.0,0.15,DEFAULT,1048576,double,True,kron_g500-logn17,8
1197,2,0.0,0.16,DEFAULT,1048576,double,True,kron_g500-logn17,8
1198,3,0.0,0.15,DEFAULT,1048576,double,True,kron_g500-logn17,8
1199,4,0.0,0.16,DEFAULT,1048576,double,True,kron_g500-logn17,8
1200,0,0.0,0.02,DEFAULT,0,double,False,kron_g500-logn17,16
1201,1,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,16
1202,2,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,16
1203,3,0.0,0.02,DEFAULT,0,double,False,kron_g500-logn17,16
1204,4,0.0,0.01,DEFAULT,0,double,False,kron_g500-logn17,16
1205,0,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,16
1206,1,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,16
1207,2,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,16
1208,3,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,16
1209,4,0.0,0.66,DEFAULT,0,double,True,kron_g500-logn17,16
1210,0,0.0,0.02,DEFAULT,1024,double,False,kron_g500-logn17,16
1211,1,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,16
1212,2,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,16
1213,3,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,16
1214,4,0.0,0.01,DEFAULT,1024,double,False,kron_g500-logn17,16
1215,0,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,16
1216,1,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,16
1217,2,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,16
1218,3,0.0,0.69,DEFAULT,1024,double,True,kron_g500-logn17,16
1219,4,0.0,0.68,DEFAULT,1024,double,True,kron_g500-logn17,16
1220,0,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,16
1221,1,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,16
1222,2,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,16
1223,3,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,16
1224,4,0.0,0.01,DEFAULT,32768,double,False,kron_g500-logn17,16
1225,0,0.0,0.59,DEFAULT,32768,double,True,kron_g500-logn17,16
1226,1,0.0,0.6,DEFAULT,32768,double,True,kron_g500-logn17,16
